id,regency_id,name
3325070,3325,Gringsing,51281
3325101,3325,Kandeman,51264
3325080,3325,Limpung,51271
3325091,3325,Pecalungan,51263
3325040,3325,Reban,51273
3325090,3325,Subah,51262
3325060,3325,Tersono,51272
3325100,3325,Tulis,51261
3325120,3325,Warungasem,51252
3325010,3325,Wonotunggal,51253
3572020,3572,Kepanjenkidul,66111
3572030,3572,Sananwetan,66131
3572010,3572,Sukorejo,66121
7606020,7606,Budong-Budong,91563
7606050,7606,Karossa,91566
7606010,7606,Pangale,91567
7606030,7606,Tobadak,91565
7606040,7606,Topoyo,91564
7271031,7271,Mantikulore,94115
7271010,7271,Palu Barat,94221
7271020,7271,Palu Selatan,94231
7271030,7271,Palu Timur,94111
7271040,7271,Palu Utara,94145
7271011,7271,Tatanga,94237
7271041,7271,Tawaeli,94141
7271012,7271,Ulujadi,94226
1208031,1208,Aek Kuasan,21275
1208032,1208,Aek Ledong,21276
1208021,1208,Aek Songsongan,21293
1208070,1208,Air Batu,21272
1208100,1208,Air Joman,21263
1208010,1208,Bandar Pasir Mandoge,21262
1208020,1208,Bandar Pulau,21274
1208080,1208,Buntu Pane,21261
1208160,1208,Kota Kisaran Barat,21211
1208170,1208,Kota Kisaran Timur,21221
1208090,1208,Meranti,21264
1208030,1208,Pulau Rakyat,21273
1208091,1208,Bandar Pasir Mandoge,21262
1208092,1208,Rawang Panca Arga,21267
1208071,1208,Sei Dadap,21291
1208040,1208,Sei Kepayang,21381
1208041,1208,Sei Kepayang Barat,21382
1208042,1208,Sei Kepayang Timur,21383
1208082,1208,Setia Janji,21268
1208101,1208,Setia Janji,21268
1208060,1208,Sei Tualang Raso,21345
1208050,1208,Sei Tualang Raso,21345
1208061,1208,Teluk Dalam,21277
1208081,1208,Tinggi Raja,21292
1105132,1105,Banda Alam,24484
1105090,1105,Birem Bayeun,24464
1105140,1105,Darul Aman,24455
1105151,1105,Darul Falah,24486
1105134,1105,Darul Ihsan,24482
1105130,1105,Darul Aman,24455
1105135,1105,Idi Timur,24481
1105133,1105,Idi Timur,24481
1105161,1105,Langsa Lama,24423
1105160,1105,Darul Aman,24455
1105181,1105,Julok,24457
1105150,1105,Idi Rayeuk,24454
1105170,1105,Pante Bidari,24487
1105131,1105,Birem Bayeun,24464
1105082,1105,Peunaron,24462
1105110,1105,Darul Aman,24455
1105112,1105,Peureulak Barat,24467
1105111,1105,Peudawa,24469
1105100,1105,Nurussalam,24456
1105120,1105,Langsa Lama,24423
1105080,1105,Birem Bayeun,24464
1105081,1105,Simpang Jernih,24463
1105180,1105,Idi Rayeuk,24454
1105101,1105,Sungai Raya,24465
5321050,5321,Io Kufeu,85782
5321110,5321,Kobalima,85766
5321120,5321,Kobalima Timur,85741
5321020,5321,Malaka Barat,85763
5321070,5321,Malaka Tengah,85762
5321100,5321,Malaka Timur,85761
5321040,5321,Rinhat,85764
5321060,5321,Sasitamean,85765
5321030,5321,Weliman,85768
5321010,5321,Wewiku,85769
1872012,1872,Metro Barat,34131
1872022,1872,Metro Pusat,34111
1872011,1872,Metro Selatan,34136
1872021,1872,Metro Timur,34141
1872023,1872,Metro Utara,34126
5202090,5202,Batukliang,83552
5202091,5202,Batukliang Utara,83555
5202040,5202,Janapria,83554
5202070,5202,Jonggat,83561
5202050,5202,Kopang,83553
5202060,5202,Praya,83511
5202010,5202,Praya Barat,83572
5202011,5202,Praya Barat Daya,83571
5202061,5202,Praya Tengah,83582
5202030,5202,Praya Timur,83581
5202080,5202,Pringgarata,83562
5202020,5202,Pujut,83573
7408060,7408,Batu Putih,93955
7408021,7408,Katoi,93951
7408030,7408,Kodeoha,93957
7408011,7408,Lambai,93953
7408020,7408,Lasusua,93911
7408040,7408,Ngapa,93958
7408050,7408,Pakue,93954
7408052,7408,Pakue Tengah,93963
7408051,7408,Pakue Utara,93964
7408061,7408,Porehu,93965
7408010,7408,Rante Angin,93956
7408031,7408,Tiwu,93961
7408062,7408,Tolala,93966
7408041,7408,Watunohu,93962
7408012,7408,Wawo,93952
7103110,7103,Kendahe,95852
7103102,7103,Kepulauan Marore,95856
7103080,7103,Manganitu,95853
7103040,7103,Manganitu Selatan,95854
7103101,7103,Nusa Tabukan,95835
7103060,7103,Tabukan Selatan,95858
7103061,7103,Tabukan Selatan Tengah,95841
7103062,7103,Tabukan Selatan Tenggara,95842
7103070,7103,Tabukan Tengah,95857
7103100,7103,Manganitu,95853
7103090,7103,Tahuna,95811
7103092,7103,Tabukan Utara,95856
7103091,7103,Tahuna Timur,95859
7103050,7103,Tamako,95855
7103041,7103,Tatoareng,95831
1503051,1503,Air Hitam,37493
1503010,1503,Batang Asai,37485
1503041,1503,Bathin VIII,37481
1503021,1503,Cermin Nan Gedang,37484
1503020,1503,Limun,37483
1503060,1503,Mandiangin,37492
1503050,1503,Pauh,37491
1503030,1503,Pelawan,37489
1503040,1503,Sarolangun,37411
1503031,1503,Singkut,37482
3374030,3374,Banyumanik,50261
3374060,3374,Candisari,50251
3374090,3374,Genuk,50114
3374020,3374,Gunungpati,50221
3374010,3374,Mijen,50211
3374160,3374,Ngaliyan,50181
3374080,3374,Pedurungan,50191
3374140,3374,Semarang Barat,50141
3374050,3374,Semarang Selatan,50241
3374130,3374,Semarang Tengah,50132
3374110,3374,Semarang Timur,50121
3374120,3374,Semarang Utara,50171
3374070,3374,Tembalang,50271
3374150,3374,Tugu,50151
1702041,1702,Bermani Ulu,39152
1702045,1702,Bermani Ulu Raya,39154
1702032,1702,Binduriang,39187
1702040,1702,Curup,39111
1702043,1702,Curup Selatan,39122
1702044,1702,Curup Tengah,39136
1702047,1702,Curup Timur,39131
1702046,1702,Curup Utara,39141
1702020,1702,Kota Padang,39183
1702030,1702,Padang Ulak Tanding,39182
1702042,1702,Selupu Rejang,39153
1702021,1702,Sindang Beliti Ilir,39184
1702033,1702,Sindang Beliti Ulu,39185
1702034,1702,Sindang Dataran,39186
1702031,1702,Sindang Kelingi,39181
5105020,5105,Banjarangkan,80752
5105040,5105,Dawan,80761
5105030,5105,Klungkung,80711
5105010,5105,Nusa Penida,80771
9107170,9107,Aimas,98431
9107110,9107,Beraur,98441
9107112,9107,Klabot,98442
9107111,9107,Klamono,98439
9107061,9107,Klaso,98449
9107113,9107,Klawak,98443
9107100,9107,Makbon,98445
9107171,9107,Mariat,98432
9107181,9107,Maudus,98448
9107121,9107,Mayamuk,98434
9107060,9107,Moraid,98447
9107120,9107,Salawati,98433
9107132,9107,Salawati Selatan,98436
9107122,9107,Moisegen,98435
9107180,9107,Sayosa,98444
9107130,9107,Seget,98437
9107131,9107,Segun,98438
9107172,9107,Moisegen,98435
8106033,8106,Amalatu,97565
8106034,8106,Elpaputih,97568
8106021,8106,Huamual,97571
8106010,8106,Huamual Belakang,97572
8106032,8106,Inamosol,97567
8106030,8106,Kairatu,97566
8106031,8106,Kairatu Barat,97564
8106011,8106,Kepulauan Manipa,97579
8106020,8106,Seram Barat,97561
8106040,8106,Seram Barat,97561
8106041,8106,Taniwel Timur,97563
5206071,5206,Ambalawi,84153
5206040,5206,Belo,84173
5206020,5206,Bolo,84161
5206080,5206,Donggo,84162
5206052,5206,Lambitu,84184
5206061,5206,Lambu,84183
5206051,5206,Langgudu,84175
5206021,5206,Madapangga,84164
5206010,5206,Monta,84172
5206041,5206,Palibelo,84174
5206011,5206,Parado,84176
5206090,5206,Sanggar,84191
5206060,5206,Sape,84182
5206081,5206,Soromandi,84163
5206091,5206,Tambora,84192
5206050,5206,Wawo,84181
5206070,5206,Wera,84152
5206030,5206,Woha,84171
9416016,9416,Amuma,99052
9416030,9416,Anggruk,99042
9416024,9416,Bomela,99083
9416013,9416,Dekai,99047
9416067,9416,Dirwemna,99075
9416063,9416,Endomen,99073
9416058,9416,Hereapini,99069
9416056,9416,Hilipuk,99091
9416048,9416,Hogio,99055
9416021,9416,Holuon,99076
9416054,9416,Kabianggama,99087
9416065,9416,Kona,99074
9416027,9416,Korupun,99081
9416033,9416,Kosarek,99063
9416010,9416,Kurima,99041
9416029,9416,Kwelemdua,99088
9416055,9416,Kwikma,99089
9416023,9416,Langda,99082
9416022,9416,Lolat,99077
9416044,9416,Mugi,99056
9416011,9416,Musaik,99053
9416035,9416,Nalca,99046
9416020,9416,Ninia,99043
9416037,9416,Nipsan,99064
9416014,9416,Obio,99048
9416031,9416,Panggema,99062
9416015,9416,Pasema,99054
9416062,9416,Pronggoli,99066
9416036,9416,Puldama,99073
9416041,9416,Samenage,99045
9416028,9416,Sela,99079
9416053,9416,Seredela,99085
9416019,9416,Silimo,99044
9416043,9416,Soba,99057
9416026,9416,Sobaham,99086
9416052,9416,Soloikma,99078
9416047,9416,Sumo,99095
9416025,9416,Suntamon,99084
9416017,9416,Suru Suru,99049
9416061,9416,Talambo,99072
9416042,9416,Tangma,99059
9416034,9416,Ubahak,99065
9416059,9416,Ubalihi,99071
9416049,9416,Ukha,99061
9416032,9416,Walma,99067
9416051,9416,Werima,99058
9416018,9416,Wusama,99051
9416057,9416,Yahuliambut,99068
9416045,9416,Yogosem,99093
1701051,1701,Air Nipis,38558
1701043,1701,Bunga Mas,38557
1701042,1701,Kedurang,38553
1701045,1701,Air Nipis,38558
1701041,1701,Kota Manna,38511
1701040,1701,Kedurang,38553
1701044,1701,Pasar Manna,38523
1701060,1701,Pino,38571
1701061,1701,Pino,38571
1701050,1701,Kedurang,38553
1701062,1701,Ulu Manna,38579
1210031,1210,Brampu,22256
1210101,1210,Gunung Sitember,22255
1210061,1210,Lae Parira,22264
1210040,1210,Parbuluan,22282
1210110,1210,Pegagan Hilir,22283
1210030,1210,Sidikalang,22211
1210070,1210,Siempat Nempu,22261
1210090,1210,Siempat Nempu Hilir,22263
1210080,1210,Siempat Nempu Hulu,22254
1210051,1210,Silahisabungan,22284
1210060,1210,Silima Pungga Punga,22262
1210032,1210,Sitinjo,22257
1210050,1210,Sumbul,22281
1210120,1210,Tanah Pinem,22253
1210100,1210,Tigalingga,22252
3327110,3327,Ampelgading,52364
3327060,3327,Bantarbolang,52352
3327030,3327,Bantarbolang,52352
3327050,3327,Bodeh,52365
3327120,3327,Comal,52363
3327010,3327,Moga,52354
3327080,3327,Pemalang,52311
3327100,3327,Petarukan,52362
3327020,3327,Pulosari,52355
3327070,3327,Randudongkal,52353
3327090,3327,Taman,52361
3327130,3327,Ulujami,52371
3327011,3327,Warungpring,52358
3327040,3327,Watukumpul,52357
3375010,3375,Pekalongan Barat,51111
3375030,3375,Pekalongan Selatan,51131
3375020,3375,Pekalongan Timur,51121
3375040,3375,Pekalongan Utara,51141
1272010,1272,Datuk Bandar,21361
1272011,1272,Datuk Bandar Timur,21373
1272040,1272,Sei Tualang Raso,21341
1272020,1272,Tanjung Balai Selatan,21311
1272030,1272,Tanjung Balai Utara,21321
1272050,1272,Teluk Nibung,21331
6405100,6405,Batu Putih,77374
6405110,6405,Biatan,77375
6405030,6405,Biduk-Biduk,77373
6405070,6405,Gunung Tabur,77352
6405010,6405,Kelay,77362
6405041,6405,Maratua,77382
6405040,6405,Pulau Derawan,77381
6405050,6405,Sambaliung,77371
6405080,6405,Segah,77361
6405021,6405,Tabalar,77376
6405020,6405,Talisayan,77372
6405060,6405,Tanjung Redeb,77311
6405090,6405,Teluk Bayur,77353
8203040,8203,Mangoli Barat,97981
8203042,8203,Mangoli Selatan,97982
8203031,8203,Mangoli Tengah,97985
8203030,8203,Mangoli Timur,97984
8203041,8203,Mangoli Utara,97983
8203032,8203,Mangoli Utara Timur,97986
8203020,8203,Sanana,97995
8203023,8203,Sanana Utara,97994
8203010,8203,Sulabesi Barat,97997
8203021,8203,Sulabesi Tengah,97998
8203011,8203,Sulabesi Selatan,97999
8203022,8203,Sulabesi Timur,97996
3315140,3315,Brati,58153
3315080,3315,Gabus,58183
3315050,3315,Geyer,58172
3315160,3315,Godong,58162
3315120,3315,Grobogan,58152
3315170,3315,Gubug,58164
3315020,3315,Karangrayung,58163
3315010,3315,Kedungjati,58167
3315150,3315,Klambu,58154
3315070,3315,Kradenan,58182
3315090,3315,Ngaringan,58193
3315030,3315,Penawangan,58161
3315060,3315,Pulokulon,58181
3315130,3315,Purwodadi,58111
3315190,3315,Tanggungharjo,58166
3315110,3315,Tawangharjo,58191
3315180,3315,Tegowanu,58165
3315040,3315,Toroh,58171
3315100,3315,Wirosari,58192
2172010,2172,Bukit Bestari,29122
2172040,2172,Tanjung Pinang Barat,29116
2172030,2172,Tanjung Pinang Kota,29111
2172020,2172,Tanjung Pinang Timur,29141
1211130,1211,Barusjahe,22172
1211100,1211,Berastagi,22152
1211111,1211,Dolat Rayat,22159
1211040,1211,Juhar,22163
1211090,1211,Kabanjahe,22111
1211060,1211,Kutabuluh,22155
1211020,1211,Juhar,22163
1211010,1211,Mardingding,22165
1211082,1211,Merdeka,22158
1211120,1211,Merek,22173
1211050,1211,Juhar,22163
1211081,1211,Naman Teran,22157
1211070,1211,Payung,22156
1211080,1211,Simpang Empat,22153
1211030,1211,Juhar,22163
1211071,1211,Tiganderket,22154
1211110,1211,Tigapanah,22171
7401110,7401,Kapontori,93755
7401050,7401,Lasalimu,93756
7401051,7401,Lasalimu Selatan,93757
7401060,7401,Pasarwajo,93754
7401052,7401,Siotapina,93734
7401062,7401,Wabula,93732
7401061,7401,Sora Walio,93728
3471070,3471,Danurejan,55211
3471120,3471,Gedongtengen,55271
3471060,3471,Gondokusuman,55221
3471090,3471,Gondomanan,55121
3471130,3471,Jetis,55231
3471050,3471,Kotagede,55171
3471020,3471,Kraton,55131
3471010,3471,Mantrijeron,55141
3471030,3471,Mergangsan,55151
3471100,3471,Ngampilan,55261
3471080,3471,Pakualaman,55111
3471140,3471,Tegalrejo,55241
3471040,3471,Umbulharjo,55161
3471110,3471,Wirobrajan,55251
9410070,9410,Aradide,98766
9410040,9410,Bibida,98752
9410090,9410,Bogabaida,98769
9410041,9410,Dumadama,98753
9410071,9410,Ekadide,98761
9410032,9410,Kebo,98754
9410080,9410,Paniai Barat,98763
9410030,9410,Paniai Timur,98765
9410081,9410,Siriwo,98762
9410031,9410,Yatamo,98751
5271010,5271,Ampenan,83111
5271030,5271,Cakranegara,83231
5271020,5271,Mataram,83131
5271031,5271,Sandubaya,83242
5271011,5271,Sekarbela,83115
7109030,7109,Belang,95997
7109041,7109,Pasan,95982
7109020,7109,Pusomaen,95999
7109040,7109,Ratahan,95995
7109042,7109,Ratahan Timur,95981
7109010,7109,Ratatotok,95998
7109062,7109,Silian Raya,95986
7109050,7109,Tombatu,95996
7109051,7109,Tombatu Timur,95983
7109052,7109,Tombatu Utara,95984
7109060,7109,Touluaan,95985
7109061,7109,Touluaan Selatan,95987
7410051,7410,Andowia,93353
7410050,7410,Asera,93311
7410060,7410,Langgikima,93343
7410030,7410,Lasolo,93352
7410020,7410,Lembo,93354
7410040,7410,Andowia,93353
7410011,7410,Motui,93356
7410052,7410,Oheo,93341
7410010,7410,Sawa,93355
7410070,7410,Wiwirano,93342
7171053,7171,Bunaken,95241
7171054,7171,Bunaken Kepulauan,95245
7171010,7171,Malalayang,95164
7171040,7171,Mapanget,95251
7171032,7171,Paal Dua,95127
7171020,7171,Sario,95114
7171051,7171,Singkil,95231
7171031,7171,Tikala,95124
7171052,7171,Tuminiting,95235
7171021,7171,Wanea,95116
7171030,7171,Wenang,95111
1214040,1214,Amandraya,22866
1214041,1214,Aramo,22832
1214031,1214,Fanayama,22834
1214060,1214,Gomo,22873
1214010,1214,Hibala,22882
1214081,1214,Hilimegai,22831
1214050,1214,Lahusa,22874
1214070,1214,Lolomatua,22867
1214033,1214,Maniamolo,22833
1214034,1214,Mazino,22836
1214062,1214,Mazo,22838
1214020,1214,Pulau-Pulau Batu,22881
1214021,1214,Pulau-Pulau Batu Timur,22883
1214061,1214,Aramo,22832
1214030,1214,Teluk Dalam,22865
1214032,1214,Toma,22835
1214063,1214,Mazino,22836
6471050,6471,Balikpapan Barat,76131
6471011,6471,Balikpapan Kota,76111
6471010,6471,Balikpapan Selatan,76114
6471040,6471,Balikpapan Tengah,76122
6471020,6471,Balikpapan Timur,76116
6471030,6471,Balikpapan Utara,76126
3514150,3514,Bangil,67153
3514140,3514,Beji,67154
3514130,3514,Gempol,67155
3514190,3514,Gondangwetan,67174
3514220,3514,Grati,67184
3514070,3514,Kejayan,67172
3514170,3514,Bangil,67153
3514230,3514,Lekok,67186
3514050,3514,Lumbang,67183
3514240,3514,Nguling,67185
3514120,3514,Pandaan,67156
3514060,3514,Pasrepan,67175
3514180,3514,Pohjentrek,67171
3514100,3514,Prigen,67157
3514010,3514,Purwodadi,67163
3514090,3514,Purwosari,67162
3514030,3514,Puspo,67176
3514200,3514,Rejoso,67181
3514160,3514,Rembang,67152
3514110,3514,Sukorejo,67161
3514040,3514,Tosari,67177
3514020,3514,Tutur,67165
3514210,3514,Winongan,67182
3514080,3514,Gondangwetan,67174
1101051,1101,Alapan,23898
1101040,1101,Salang,23893
1101050,1101,Simeulue Barat,23892
1101030,1101,Simeulue Tengah,23894
1101020,1101,Simeulue Timur,23891
1101031,1101,Teluk Dalam,23897
1101021,1101,Teupah Barat,23896
1101010,1101,Teupah Selatan,23895
3512140,3512,Arjasa,68371
3512160,3512,Asembagus,68373
3512030,3512,Banyuglugur,68359
3512170,3512,Banyuputih,68374
3512040,3512,Besuki,68356
3512070,3512,Bungatan,68358
3512150,3512,Jangkar,68372
3512020,3512,Bungatan,68358
3512130,3512,Kapongan,68362
3512080,3512,Kendit,68352
3512110,3512,Mangaran,68363
3512060,3512,Jatibanteng,68357
3512090,3512,Jatibanteng,68357
3512120,3512,Panji,68321
3512100,3512,Situbondo,68311
3512050,3512,Suboh,68354
3512010,3512,Sumbermalang,68355
1809050,1809,Gedong Tataan,35311
1809030,1809,Kedondong,35368
1809060,1809,Negeri Katon,35365
1809020,1809,Padang Cermin,35351
1809010,1809,Punduh Pidada,35355
1809070,1809,Tegineneng,35363
1809040,1809,Way Lima,35367
1202010,1202,Batahan,22988
1202020,1202,Batang Natal,22983
1202081,1202,Bukit Malintang,22977
1202030,1202,Kotanopan,22994
1202033,1202,Lembah Sorik Marapi,22961
1202021,1202,Lingga Bayu,22984
1202070,1202,Muara Batang Gadis,22989
1202040,1202,Muara Sipongi,22998
1202060,1202,Natal,22987
1202052,1202,Panyabungan Barat,22953
1202051,1202,Panyabungan Selatan,22952
1202054,1202,Panyabungan Selatan,22952
1202053,1202,Panyabungan Utara,22954
1202080,1202,Siabu,22976
1202032,1202,Tambangan,22963
1202031,1202,Ulu Pungkut,22964
6108200,6108,Badau,78767
6108210,6108,Batang Lupar,78766
6108060,6108,Bika,78751
6108110,6108,Boyan Tanjung,78758
6108100,6108,Bunut Hilir,78761
6108040,6108,Bunut Hulu,78762
6108090,6108,Embaloh Hilir,78754
6108220,6108,Embaloh Hulu,78755
6108180,6108,Empanang,78768
6108030,6108,Hulu Gurung,78764
6108130,6108,Jongkong,78763
6108070,6108,Boyan Tanjung,78758
6108050,6108,Mentebah,78757
6108120,6108,Pengkadan,78759
6108190,6108,Puring Kencana,78769
6108080,6108,Mentebah,78757
6108230,6108,Putussibau Utara,78711
6108160,6108,Seberuang,78772
6108140,6108,Selimbau,78765
6108170,6108,Semitau,78771
6108010,6108,Silat Hilir,78773
6108020,6108,Silat Hulu,78774
6108150,6108,Suhaid,78775
1212090,1212,Bangun Purba,20581
1212270,1212,Batang Kuis,20372
1212290,1212,Beringin,20552
1212070,1212,Sibiru-biru,20358
1212220,1212,Deli Tua,20355
1212190,1212,Galang,20585
1212010,1212,Gunung Meriah,20583
1212240,1212,Hamparan Perak,20374
1212040,1212,Deli Tua,20355
1212250,1212,Labuhan Deli,20373
1212300,1212,Lubuk Pakam,20511
1212060,1212,Deli Tua,20355
1212310,1212,Pagar Merbau,20551
1212050,1212,Pancur Batu,20353
1212280,1212,Pantai Labu,20553
1212210,1212,Patumbak,20361
1212260,1212,Percut Sei Tuan,20371
1212030,1212,Deli Tua,20355
1212080,1212,Sinembah Tanjung Muda Hilir,20363
1212020,1212,Sinembah Tanjung Muda Hulu,20582
1212230,1212,Kutalimbaru,20354
1212200,1212,Tanjung Morawa,20362
6206030,6206,Balai Riam,74773
6206010,6206,Jelai,74771
6206011,6206,Pantai Lunci,74475
6206031,6206,Permata Kecubung,74774
6206020,6206,Sukamara,74711
6104091,6104,Anjongan,78954
6104100,6104,Mempawah Hilir,78911
6104101,6104,Mempawah Timur,78972
6104121,6104,Sadaniang,78962
6104081,6104,Segedong,78952
6104080,6104,Siantan,78951
6104110,6104,Sungai Kunyit,78971
6104090,6104,Sungai Pinyuh,78953
6104120,6104,Toho,78961
5308020,5308,Atadei,86685
5308070,5308,Buyasuri,86692
5308030,5308,Ile Ape,86683
5308031,5308,Ile Ape Timur,86687
5308040,5308,Lebatukan,86681
5308010,5308,Naga Wutung,86684
5308050,5308,Nubatukan,86611
5308060,5308,Omesuri,86691
5308011,5308,Atadei,86685
1806032,1806,Abung Kunang,34559
1806030,1806,Abung Barat,34558
1806033,1806,Abung Pekurun,34582
1806050,1806,Abung Selatan,34581
1806051,1806,Abung Semuli,34572
1806061,1806,Abung Surakarta,34573
1806031,1806,Abung Tengah,34553
1806060,1806,Abung Timur,34583
1806011,1806,Abung Tinggi,34561
1806052,1806,Blambangan Pagar,34571
1806010,1806,Bukit Kemuning,34556
1806072,1806,Abung Semuli,34572
1806081,1806,Hulu Sungkai,34565
1806040,1806,Kotabumi,34512
1806042,1806,Kotabumi Selatan,34522
1806041,1806,Kotabumi Utara,34552
1806071,1806,Muara Sungkai,34574
1806073,1806,Sungkai Barat,34563
1806074,1806,Sungkai Jaya,34562
1806070,1806,Sungkai Selatan,34554
1806082,1806,Sungkai Tengah,34564
1806080,1806,Sungkai Utara,34555
1806020,1806,Bukit Kemuning,34556
1110100,1110,Gandapura,24256
1110070,1110,Jangka,24258
1110060,1110,Jeumpa,24269
1110030,1110,Jeunieb,24263
1110050,1110,Juli,24252
1110061,1110,Kota Juang,24211
1110062,1110,Kuala,24259
1110101,1110,Jangka,24258
1110090,1110,Makmur,24255
1110020,1110,Pandrah,24266
1110040,1110,Jeumpa,24269
1110031,1110,Peudada,24262
1110080,1110,Jeumpa,24269
1110081,1110,Makmur,24255
1110082,1110,Peusangan Siblah Krueng,24254
1110010,1110,Jeunieb,24263
1110011,1110,Jeunieb,24263
3309020,3309,Ampel,57352
3309160,3309,Andong,57384
3309090,3309,Banyudono,57373
3309050,3309,Boyolali,57311
3309030,3309,Cepogo,57362
3309190,3309,Juwangi,57391
3309140,3309,Karanggede,57381
3309170,3309,Kemusu,57383
3309150,3309,Klego,57385
3309060,3309,Mojosongo,57371
3309040,3309,Musuk,57361
3309110,3309,Ngemplak,57375
3309120,3309,Nogosari,57378
3309100,3309,Sambi,57376
3309080,3309,Sawit,57374
3309010,3309,Selo,57363
3309130,3309,Simo,57377
3309070,3309,Teras,57372
3309180,3309,Wonosegoro,57382
6208041,6208,Batu Ampar,74284
6208031,6208,Danau Seluluk,74265
6208020,6208,Danau Sembuluh,74261
6208030,6208,Danau Seluluk,74265
6208010,6208,Seruyan Hilir,74211
6208011,6208,Seruyan Hilir Timur,74251
6208050,6208,Seruyan Hulu,74282
6208021,6208,Seruyan Raya,74263
6208040,6208,Seruyan Tengah,74281
6208051,6208,Seruyan Hulu,74292
1112060,1112,Babah Rot,23767
1112030,1112,Blang Pidie,23764
1112031,1112,Jeumpa,23743
1112050,1112,Blang Pidie,23764
1112011,1112,Jeumpa,23743
1112010,1112,Blang Pidie,23764
1112021,1112,Lembah Sabil,23741
1112040,1112,Babah Rot,23767
1112020,1112,Labuhan Haji,23761
1106011,1106,Atu Lintang,24572
1106050,1106,Bebesen,24552
1106041,1106,Bies,24564
1106020,1106,Bintang,24571
1106062,1106,Celala,24565
1106012,1106,Bintang,24571
1106032,1106,Kebayakan,24527
1106061,1106,Ketol,24556
1106051,1106,Kute Panang,24555
1106010,1106,Linge,24563
1106031,1106,Laut Tawar,24511
1106040,1106,Pegasing,24561
1106063,1106,Rusip Antara,24566
1106060,1106,Silih Nara,24562
9428031,9428,Benuki,99388
9428040,9428,Mamberamo Hilir,99385
9428050,9428,Mamberamo Tengah,99381
9428060,9428,Mamberamo Tengah Timur,99384
9428080,9428,Mamberamo Hulu,99382
9428070,9428,Mamberamo Hulu,99382
9428032,9428,Sawai,99387
9428030,9428,Waropen Atas,99389
3575030,3575,Bugul Kidul,67121
3575010,3575,Gadingrejo,67134
3575031,3575,Panggungrejo,67141
3575020,3575,Purworejo,67115
3204150,3204,Arjasari,40379
3204140,3204,Baleendah,40375
3204160,3204,Arjasari,40379
3204280,3204,Bojongsoang,40354
3204161,3204,Cangkuang,40361
3204100,3204,Cicalengka,40395
3204090,3204,Cikancung,40396
3204300,3204,Cilengkrang,40392
3204290,3204,Cileunyi,40393
3204030,3204,Cimaung,40374
3204310,3204,Cimenyan,40399
3204130,3204,Ciparay,40381
3204010,3204,Ciwidey,40362
3204270,3204,Dayeuhkolot,40353
3204070,3204,Ibun,40384
3204180,3204,Katapang,40355
3204050,3204,Kertasari,40386
3204191,3204,Kutawaringin,40356
3204120,3204,Ibun,40384
3204250,3204,Margaasih,40351
3204260,3204,Margahayu,40352
3204101,3204,Nagreg,40397
3204060,3204,Ciparay,40381
3204170,3204,Pameungpeuk,40376
3204040,3204,Pangalengan,40378
3204080,3204,Paseh,40383
3204020,3204,Pasirjambu,40364
3204011,3204,Rancabali,40363
3204110,3204,Rancaekek,40394
3204121,3204,Solokanjeruk,40387
3204190,3204,Soreang,40311
1509021,1509,Pasar Muaro Bungo,37216
1509052,1509,Bathin II Pelayang,37265
1509025,1509,Bathin III,37226
1509032,1509,Bathin III,37228
1509023,1509,Bungo Dani,37221
1509060,1509,Jujuhan,37258
1509061,1509,Jujuhan Ilir,37257
1509051,1509,Limbur Lubuk Mengkuang,37266
1509031,1509,Muko-muko Bathin VII,37264
1509024,1509,Pasar Muaro Bungo,37211
1509010,1509,Pelepat,37262
1509011,1509,Pelepat Ilir,37252
1509030,1509,Rantau Pandan,37261
1509022,1509,Rimbo Tengah,37219
1509040,1509,Tanah Sepenggal,37263
1509041,1509,Tanah Sepenggal Lintas,37259
1509050,1509,Pelepat Ilir,37252
3506141,3506,Badas,64196
3506210,3506,Banyakan,64157
3506200,3506,Gampengrejo,64182
3506220,3506,Grogol,64151
3506100,3506,Gampengrejo,64182
3506130,3506,Kandangan,64194
3506060,3506,Kandat,64173
3506191,3506,Kayen Kidul,64185
3506120,3506,Kepung,64193
3506040,3506,Kras,64172
3506150,3506,Kunjang,64156
3506010,3506,Mojo,64162
3506030,3506,Ngadiluwih,64171
3506080,3506,Ngancar,64191
3506201,3506,Gurah,64181
3506190,3506,Pagu,64183
3506180,3506,Papar,64153
3506140,3506,Pare,64195
3506160,3506,Plemahan,64155
3506090,3506,Plosoklaten,64175
3506110,3506,Ngancar,64191
3506170,3506,Grogol,64151
3506050,3506,Kras,64172
3506020,3506,Semen,64161
3506230,3506,Tarokan,64152
3506070,3506,Ngadiluwih,64171
7601010,7601,Banggae,91411
7601011,7601,Banggae Timur,91412
7601040,7601,Malunda,91453
7601020,7601,Pamboang,91451
7601030,7601,Sendana,91452
7601031,7601,Tammerodo Sendana,91456
7601033,7601,Pamboang,91451
3174070,3174,Cengkareng,11710
3174040,3174,Grogol Petamburan,11440
3174080,3174,Kalideres,11810
3174020,3174,Kebon Jeruk,11510
3174010,3174,Kembangan,11610
3174030,3174,Pal Merah,11410
3174060,3174,Taman Sari,11110
3174050,3174,Tambora,11210
8271011,8271,Pulau Moti,97738
8271012,8271,Pulau Batang Dua,97739
8271013,8271,Pulau Hiri,97737
8271010,8271,Pulau Ternate,97731
8271020,8271,Kota Ternate Selatan,97715
